keyword,tag,text
anger,화남,"[화남주의]을지로입구/방산시장 맛집이라던 장수보쌈... #을지로입구맛집 #방산시장맛집 #을지로장수보쌈 #을지로보쌈 #방산시장보쌈 #방산시장 #장수보쌈 #불친절한곳 지금 제 기분이 굉장히 불쾌하고 화가 만땅으로 나있어요 화남주의, 난폭주의 하세요~~ 오늘... YEONI‘s Daliy Life1년 전00[화남주의]을지로입구/방산시장 맛집이라던 장수보쌈... #을지로입구맛집 #방산시장맛집 #을지로장수보쌈 #을지로보쌈 #방산시장보쌈 #방산시장 #장수보쌈 #불친절한곳  지금 제 기분이 굉장히 불쾌하고 화가 만땅으로 나있어요 화남주의, 난폭주의 하세요~~ 오늘... "
anger,화남,늦깍이 중국어 어학연수...화남사범대학교#화남사범대학 ( #华南师范大学 ) 광저우에서 대학 어학연수 코스를 밟을 수 있는 곳은 두 곳이다. 화남대와 기남대. (몇년 전엔 중산대도 있었는데 현재는 없어졌다) 서문에 들어서자마자의 풍경. 거의 20년만의... 뚜벅뚜벅 끄적끄적1년 전00늦깍이 중국어 어학연수...화남사범대학교#화남사범대학  ( #华南师范大学  ) 광저우에서 대학 어학연수 코스를 밟을 수 있는 곳은 두 곳이다. 화남대와 기남대. (몇년 전엔 중산대도 있었는데 현재는 없어졌다) 서문에 들어서자마자의 풍경. 거의 20년만의... 
anger,화남,"화남 고재형 심도기행 해설 1화남 고재형 심도기행 해설 1 댓글 0 심도기행 해설 2019. 5. 15. 고재형 화남 , 심도기행 해설 , 화남 고재형 화남 고재형 심도기행 해설 이 책이 나온지 올해로 꼭 110년이 되었다. 심도기행 발간사 화남... 한국의산천1년 전00화남 고재형 심도기행 해설 1화남 고재형 심도기행 해설 1 댓글 0 심도기행 해설 2019. 5. 15. 고재형 화남 , 심도기행 해설 , 화남 고재형 화남 고재형 심도기행 해설 이 책이 나온지 올해로 꼭 110년이 되었다. 심도기행 발간사 화남... "
anger,화남,화남 고재형 심도기행 해설 4화남 고재형 심도기행 해설 4 댓글 0 심도기행 해설 2019. 5. 15. 심도기행 화남 고재형 심도기행 4 이 책이 나온지 올해로 꼭 110년이 되었다. 화남(華南) 고재형(高在亨 1846-1916)선생의 『심도기행... 한국의산천1년 전00화남 고재형 심도기행 해설 4화남 고재형 심도기행 해설 4 댓글 0 심도기행 해설 2019. 5. 15. 심도기행 화남 고재형 심도기행 4 이 책이 나온지 올해로 꼭 110년이 되었다. 화남(華南) 고재형(高在亨 1846-1916)선생의 『심도기행... 
anger,화남,"[강화나들길] 6코스, 화남생가 가는 길화남 고재형 선생은1906년 강화도의 유구한 역사와 수려한 자연을 노래하며 강화의 논·밭·산길·바닷길을 둘러보고 칠언절구의 한시 256수의 '심도 기행'이라는 기행시집으로 남겼다. 나들길은 바로 화남... 산 &amp; 사진...2 년 전00[강화나들길] 6코스, 화남생가 가는 길화남 고재형 선생은1906년 강화도의 유구한 역사와 수려한 자연을 노래하며 강화의 논·밭·산길·바닷길을 둘러보고 칠언절구의 한시 256수의 '심도 기행'이라는 기행시집으로 남겼다. 나들길은 바로 화남... "
anger,화남,"박판식의 &lt;화남 풍경&gt;내가 읽은 詩 (750) 화남 풍경 ― 박판식 세상의 모든 물들이 가지고 있는 아름다운 부력, 상인은 새끼를... 시 &lt;화남풍경&gt;을 읽은 독자가 ‘화남’이 어디냐고 물었다. 물론 우리나라 경북 상주에 ‘화남면’이... 玄山書齋2 년 전00박판식의 &lt;화남 풍경&gt;내가 읽은 詩 (750) 화남 풍경 ― 박판식 세상의 모든 물들이 가지고 있는 아름다운 부력, 상인은 새끼를... 시 &lt;화남풍경&gt;을 읽은 독자가 ‘화남’이 어디냐고 물었다. 물론 우리나라 경북 상주에 ‘화남면’이... "
anger,화남,[강화나들길 6코스] 화남생가 가는 길을 걷다.이번에 걸은 길은 강화나들길 6코스로 '화남생가 가는 길'이다. 강화나들길을 처음 알게 되었을 때 전체 코스를 걷으려고 하지 않았지만 꾸준히 걷다보니 다 걸어보고 싶어진다. 6코스 '화남생가 가는 길'은 가을... 일송정의 하루2 년 전00[강화나들길 6코스] 화남생가 가는 길을 걷다.이번에 걸은 길은 강화나들길 6코스로 '화남생가 가는 길'이다. 강화나들길을 처음 알게 되었을 때 전체 코스를 걷으려고 하지 않았지만 꾸준히 걷다보니 다 걸어보고 싶어진다. 6코스 '화남생가 가는 길'은 가을... 
anger,짜증,일도 없고 따분할 땐 대기권 밖으로 올라가.그곳에서 은하를 관측하며 진정한 평온을 얻는거지....이 행성 원시인들이 싸질러 놓은 우주 쓰레기만 눈에 들어오지 않는다면 더할나위 없을텐데 말이야. #짜증[H]팔베어러4시간 전00일도 없고 따분할 땐 대기권 밖으로 올라가.그곳에서 은하를 관측하며 진정한 평온을 얻는거지....이 행성 원시인들이 싸질러 놓은 우주 쓰레기만 눈에 들어오지 않는다면 더할나위 없을텐데 말이야. #짜증 
anger,짜증,"닥쳐!! 도련님께서 찾으신다!! ""그걸"" 들고 오라고 하셨다!! 좀 떨어져! 이 천박한…!! #짜증베이비55시간 전00닥쳐!! 도련님께서 찾으신다!! ""그걸"" 들고 오라고 하셨다!! 좀 떨어져! 이 천박한…!! #짜증 "
anger,짜증,"너무 가까워요!! 몇번째야, 대체! 끈질기다구요! #짜증베이비56시간 전00너무 가까워요!! 몇번째야, 대체! 끈질기다구요! #짜증 "
anger,짜증,#짜증[H]팔베어러6시간 전00#짜증 
anger,짜증,케이블이...자꾸....리자칭할때마다...#짜증원더라잇7시간 전00케이블이...자꾸....리자칭할때마다...#짜증 
anger,짜증,젠장..애인이면 다냐.. 살이 쩠다 하는 놈이 어디있어..#짜증레시온7시간 전00젠장..애인이면 다냐.. 살이 쩠다 하는 놈이 어디있어..#짜증 
anger,짜증,내가 지랄지랄하는건 알거든? 내가 병신인거도 알아. 그리고 내가 미치고 멍청한거도 알아. 난 이성이란게 최소있다고 머저리들아...#짜증레시온14시간 전00내가 지랄지랄하는건 알거든? 내가 병신인거도 알아. 그리고 내가 미치고 멍청한거도 알아. 난 이성이란게 최소있다고 머저리들아...#짜증 
anger,짜증,"ㅇ_""ㅇ) #짜증[H]팔베어러17시간 전00ㅇ_""ㅇ) #짜증 "
anger,짜증,일도 없고 따분할 땐 대기권 밖으로 올라가.그곳에서 은하를 관측하며 진정한 평온을 얻는거지....이 행성 원시인들이 싸질러 놓은 우주 쓰레기만 눈에 들어오지 않는다면 더할나위 없을텐데 말이야. #짜증[H]팔베어러19시간 전00일도 없고 따분할 땐 대기권 밖으로 올라가.그곳에서 은하를 관측하며 진정한 평온을 얻는거지....이 행성 원시인들이 싸질러 놓은 우주 쓰레기만 눈에 들어오지 않는다면 더할나위 없을텐데 말이야. #짜증 
anger,짜증,"닥쳐!! 도련님께서 찾으신다!! ""그걸"" 들고 오라고 하셨다!! 좀 떨어져! 이 천박한…!! #짜증베이비521시간 전00닥쳐!! 도련님께서 찾으신다!! ""그걸"" 들고 오라고 하셨다!! 좀 떨어져! 이 천박한…!! #짜증 "
anger,짜증,"너무 가까워요!! 몇번째야, 대체! 끈질기다구요! #짜증베이비5하루 전00너무 가까워요!! 몇번째야, 대체! 끈질기다구요! #짜증 "
anger,짜증,케이블이...자꾸....리자칭할때마다...#짜증원더라잇하루 전00케이블이...자꾸....리자칭할때마다...#짜증 
anger,짜증,새벽부터 리밋 걸림#일상 #리밋 #짜증 #섹트 #디엠 #안됨tan_jee하루 전50새벽부터 리밋 걸림#일상 #리밋 #짜증 #섹트 #디엠 #안됨 
anger,짜증,#짜증[H]팔베어러하루 전00#짜증 
anger,짜증,@strfightchunli #짜증👽2일 전00@strfightchunli #짜증 
anger,짜증,"#짜증 걸리적거려, 나 게임하는거 안보여?오빠[형]2일 전00#짜증  걸리적거려, 나 게임하는거 안보여?"
anger,짜증,"닥쳐!! 도련님께서 찾으신다!! ""그걸"" 들고 오라고 하셨다!! 좀 떨어져! 이 천박한…!! #짜증베이비52일 전00닥쳐!! 도련님께서 찾으신다!! ""그걸"" 들고 오라고 하셨다!! 좀 떨어져! 이 천박한…!! #짜증 "
anger,짜증,"너무 가까워요!! 몇번째야, 대체! 끈질기다구요! #짜증베이비52일 전00너무 가까워요!! 몇번째야, 대체! 끈질기다구요! #짜증 "
anger,짜증,일도 없고 따분할 땐 대기권 밖으로 올라가.그곳에서 은하를 관측하며 진정한 평온을 얻는거지....이 행성 원시인들이 싸질러 놓은 우주 쓰레기만 눈에 들어오지 않는다면 더할나위 없을텐데 말이야. #짜증[H]팔베어러2일 전00일도 없고 따분할 땐 대기권 밖으로 올라가.그곳에서 은하를 관측하며 진정한 평온을 얻는거지....이 행성 원시인들이 싸질러 놓은 우주 쓰레기만 눈에 들어오지 않는다면 더할나위 없을텐데 말이야. #짜증 
anger,짜증,#짜증[H]팔베어러2일 전00#짜증 
anger,짜증,"만들고 ,야단 맞고, 짜증나고가지고 가서, 250g 50병을 만들어 여기 저기 맛을 보여 보았다. 농가에서는 할 일이 아니였다. 나머지를 냉동고 보관해 놓았다. 50Kg의 생과가 아까워서 볼 때마다 짜증이 난다. 농가에서 가공 판매는 참 어렵다.땅의 맛을 찾가는 블루박베리정농장-담양5일 전00만들고 ,야단 맞고, 짜증나고가지고 가서, 250g 50병을 만들어 여기 저기 맛을 보여 보았다. 농가에서는 할 일이 아니였다. 나머지를 냉동고 보관해 놓았다. 50Kg의 생과가 아까워서 볼 때마다 짜증이 난다. 농가에서 가공 판매는 참 어렵다."
anger,짜증,차량 밧데리 방전 짜증나지차량 밧데리 방전 짜증나지 여럽누들은 여름이나 겨울에 나간적이 있으신가요? 사실 요즘 좋은차를 사용할때 이런일이 많이 있는 상황은 아니겠지만솔 직하게 저처럼 오래된차를 사용하는사람들 에게는... 초록매실9일 전00차량 밧데리 방전 짜증나지차량 밧데리 방전 짜증나지 여럽누들은 여름이나 겨울에 나간적이 있으신가요? 사실 요즘 좋은차를 사용할때 이런일이 많이 있는 상황은 아니겠지만솔 직하게 저처럼 오래된차를 사용하는사람들 에게는... 
anger,짜증,"날파리 없애는법 짜증났는데 해결 했어요개보다 더 후각이 뛰어나네ㅋ 이런놈들이 저한테는 딱히 큰 해를 끼친건 없었지만 불끄고 누워서 휴대폰 볼때나 컴퓨터할떄, 티비볼때 ㅡㅡ 아 자꾸 앞에서 알짱거려서 짜증나더라구요. 아오 진짜 어떻게든... 누리의 라이프로그12일 전00날파리 없애는법 짜증났는데 해결 했어요개보다 더 후각이 뛰어나네ㅋ 이런놈들이 저한테는 딱히 큰 해를 끼친건 없었지만 불끄고 누워서 휴대폰 볼때나 컴퓨터할떄, 티비볼때 ㅡㅡ 아 자꾸 앞에서 알짱거려서 짜증나더라구요. 아오 진짜 어떻게든... "
anger,짜증,20일 신생아 육아일기 : 성장급등기 &amp; 짜증난 아가 ㅋㅋ한 3일 전부터 짜증스러운 울음을 개발하셨다. 전에는 그냥 울었는데 이제는 짜증내면서 운다 ㅋㅋㅋ 성장급등기 한 3일 전부터 성장급등기가 아닌가 싶었다. 뭔가 변화가 있었다. 그냥 커가는 것일수도 있지만... 이상커플의 이상적인 라이프15일 전0020일 신생아 육아일기 : 성장급등기 &amp; 짜증난 아가 ㅋㅋ한 3일 전부터 짜증스러운 울음을 개발하셨다. 전에는 그냥 울었는데 이제는 짜증내면서 운다 ㅋㅋㅋ 성장급등기 한 3일 전부터 성장급등기가 아닌가 싶었다. 뭔가 변화가 있었다. 그냥 커가는 것일수도 있지만... 
anger,짜증,개미 퇴치법 이거 하나면 짜증지수 ZERO!너무 더워 짜증지수가 올라가는 날씨에다 벌레들까지 극성이니.. 이 블로그를 클릭하신 대부분이 벌레로 인해 스트레스 받으셔서 개미 퇴치법에 대해 알아보기 위해 오셨을 텐데요. 제가 극복한 방법을... 온앤오프16일 전00개미 퇴치법 이거 하나면 짜증지수 ZERO!너무 더워 짜증지수가 올라가는 날씨에다 벌레들까지 극성이니.. 이 블로그를 클릭하신 대부분이 벌레로 인해 스트레스 받으셔서 개미 퇴치법에 대해 알아보기 위해 오셨을 텐데요. 제가 극복한 방법을... 
anger,짜증,짜증내는 칼바람 아무무 룬소환사의 협곡 모드에서 E 스킬인 짜증내기(Tantrum)를 가장 먼저 마스터하는 이유는 원활한 정글링과 저렙 구간에 발생하는 2대2 전투 때문이며 칼바람 나락에서는 이러한 상황이 발생하지 않기 때문에 보다... 도찌의블로그17일 전00짜증내는 칼바람 아무무 룬소환사의 협곡 모드에서 E 스킬인 짜증내기(Tantrum)를 가장 먼저 마스터하는 이유는 원활한 정글링과 저렙 구간에 발생하는 2대2 전투 때문이며 칼바람 나락에서는 이러한 상황이 발생하지 않기 때문에 보다... 
anger,짜증,"주제가 없을 땐 뭘 써야하나? 일단 앉아! - ‘짜증’에 대한 고찰현실이 갑갑하고 짜증스럽습니다. 다만 요새는 ‘싫다. 짜증난다’라는 말 또한 잘 쓰지 않게 되는 것 같습니다. (불편한 마음이 생기면 다른 방법으로 표현하게 됩니다) 작가님이신 ‘김영하’님이 방송에... 스텔라의 독서, 영어 이야기20일 전00주제가 없을 땐 뭘 써야하나? 일단 앉아! - ‘짜증’에 대한 고찰현실이 갑갑하고 짜증스럽습니다. 다만 요새는 ‘싫다. 짜증난다’라는 말 또한 잘 쓰지 않게 되는 것 같습니다. (불편한 마음이 생기면 다른 방법으로 표현하게 됩니다) 작가님이신 ‘김영하’님이 방송에... "
anger,짜증,"대충쓰는 친구 여동생 짜증 리뷰 1친구 여동생이 나한테만 짜증나게 군다. 1(L노벨(L Novel)) 저자 미카와 고스트 출판 디앤씨미디어 발매 2020.08.10. 이틀 만에 완독 했습니다. 정통파 라이트노벨 이라합니다만, 몇가지 특징을 꼽아 보겠습니다.... kbg5304님의 블로그21일 전00대충쓰는 친구 여동생 짜증 리뷰 1친구 여동생이 나한테만 짜증나게 군다. 1(L노벨(L Novel)) 저자 미카와 고스트 출판 디앤씨미디어 발매 2020.08.10. 이틀 만에 완독 했습니다. 정통파 라이트노벨 이라합니다만, 몇가지 특징을 꼽아 보겠습니다.... "
